SKU,Name,Price,Category,Description,Colors,In_Stock,Image_filename,Image2_filename,Image3_filename,Image4_filename,Image5_filename,Subcategory,Sizes
,מפסק כפול אומגה,21,electrical,"מפסק כפול מבית אומגה, שליטה נוחה על שתי מעגלי חשמל נפרדים",,true,,,,,
,תקע כח תלת פין,7,electrical,"תקע כח תלת פין איכותי ובטיחותי, מתאים לכבלים סטנדרטיים",,true,,,,,
,מתאם לבן אוניברסלי,19.90,electrical,"מתאם אוניברסלי לבן המתאים לשקעים מסוגים שונים, פתרון נסיעות מושלם",,true,,,,,
,טיימר/שעון שבת 24 שע 16A,43,electrical,"טיימר ושעון שבת משולב 16A מבית אומגה, עוצמה ואמינות לשימוש מאסיבי",,true,,,,,
,שעון טיימר לדוד 16A,89,electrical,"שעון טיימר לדוד שמש 16A עוצמתי, חיסכון חשמל מקסימלי עם בטיחות מובנית",,true,,,,,
,מגן ברקים ונחשולי מתח אומגה,57,electrical,"מגן ברקים ונחשולי מתח מקצועי מבית אומגה, הגנה מלאה על המכשירים שלך",,true,,,,,
,גוף חימום לדוד שמש,29,plumbing,"גוף חימום איכותי לדוד שמש, עמיד וחזק לשימוש ארוך טווח",,true,,,,,
,Heating Element,32,plumbing,"אלמנט חימום נירוסטה איכותי, מתאים למגוון דודי מים, עמיד ויעיל",,true,,,,,
10951,חומר פחחות פרסטו,0,tools,"חומר פחחות איכותי לתיקון שריטות ונזקי מרכב, עמיד ויעיל לשימוש מקצועי",אפור,true,,,,,
96870,אקדח סיכות RAPID מתכת,0,tools,"אקדח סיכות מקצועי מתכת מבית RAPID, חזק ואמין לשימוש יומיומי",כסוף,true,,,,,
11066,תרסיס לניקוי מגעי אלקטרוניקה M505,0,electrical,"תרסיס מקצועי לניקוי מגעים אלקטרוניים, יבש מהר ומגן על הרכיבים",צהוב,true,,,,,
87215,מבער למיכל גז + שפתום,0,tools,"מבער גז רב עצמה לשימוש ביתי ומקצועי, מגיע עם שפתום מאריך",כתום,true,,,,,
43111/1,פלאש מילוי גז BRICO,0,tools,"גז מילוי איכותי למצתים ומבערים, נוח לשימוש חוזר",כסוף,true,,,,,
87121,מצת גז ארוך,0,tools,"מצת גז ארוך ואמין למנגל, נרות וכיריים, ידית ארגונומית",כתום|ירוק|ורוד|צהוב,true,,,,,
98620/1,משפך גמיש,0,tools,"משפך גמיש עם צינור ארוך לנוזלים, מתאים למנועים וכלי רכב",שחור,true,,,,,
98622,ג'ריקן לדלק,0,tools,"ג'ריקן איטלקי איכותי לאחסון דלק, עמיד ובטוח, זמין במגוון נפחים 5/10/20 ליטר",אדום,true,,,,,
71027,כבל התנעה,0,tools,"כבל התנעה 950 אמפר, אורך 2.5 מטר, מתאים לרכבים פרטיים",שחור,true,,,,,
61166,שפופרת גריז,0,tools,שפופרת גריז מקצועית 100 מ"ל לשימוש במנועים וחלקים מכניים,שחור,true,,,,,
35009,ספריי מסיר סיליקון ודבקים,0,tools,"ספריי איטלקי יעיל להסרת סיליקון, דבקים ושאריות, מתאים לכל משטח",סגול,true,,,,,
93150,ניילון נצמד,0,home,"ניילון נצמד איכותי לאריזה ואחסון, זמין ברוחב 10/50 ס""מ",כחול,true,,,,,
93124/1,שקיות אשפה XL,0,cleaning,"שקיות אשפה גדולות במיוחד 75X90 ס""מ, עמידות ואיכותיות לשימוש ביתי ותעשייתי",שחור,true,,,,,
DECOR-BRUSH-1,מברשת דקור – מיוחדת לצבעי מתכת,9,painting,"מברשת איכותית לצביעת מתכות, זמינה במגוון נפחים לבחירה",,true,decor_brush.png,,,,
WALL-BRUSH-1,בובה של מברשת – מיוחד לקירות,29,painting,"בובה של מברשת מיוחדת לקירות, ידית עץ, זמינה במגוון נפחים",,true,wall_brush.png,,,,
ROLLER-UNI-1,רולר אוניברסלי עם שרוול שניתן להחלפה,18,painting,"רולר אוניברסלי הכולל יחידה אחת, שרוול ניתן להחלפה",,true,roller_uni.png,,,,
ROLLER-PRO-1,רולר PRO – לשימוש אוניברסלי,35,painting,"רולר PRO מקצועי לשימוש אוניברסלי, גימור מושלם לכל משטח",,true,roller_pro.png,,,,
ROLLER-MINI-1,רולר מיני – לצבעים אקריליים ועל בסיס מים,24,painting,"רולר מיני הכולל מנש ו-2+ החלפות, מתאים לצבעים אקריליים ועל בסיס מים",,true,roller_mini.png,,,,
ROLLER-DECOR-1,רולר דקור+מגש – איכותי,37,painting,"רולר מיקרופייבר איכותי עם מגש, מתאים לקירות, כולל מנש+רולר",,true,roller_decor.png,,,,
ROLLER-MINI-REP,החלפות ל"רולר מיני לכל",35,painting,"אריזת 10 החלפות לרולר מיני לכל, חיסכון ונוחות",,true,roller_mini_replacements.png,,,,
ROLLER-MINI-YEL,החלפות לרולר מיני פס צהוב,0,painting,"10 החלפות לרולר מיני פס צהוב, לצבעים אקריליים על בסיס מים",,true,roller_mini_yellow.png,,,,
SPACKLE-FLEX-1,שפכטל גמיש מנירוסטה,18,painting,"שפכטל גמיש מנירוסטה למילוי חורים וסדקים, זמין במגוון נפחים",,true,spackle_flex.png,,,,
GUN-PRO-1,אקדח מקצועי למרק,30,tools,"אקדח מקצועי למרק, מתאים לעבודות איטום ודבק",,true,gun_pro.png,,,,
GUN-STD-1,אקדח למרק,25,tools,"אקדח סטנדרטי למרק, קל לשימוש",,true,gun_std.png,,,,
SCRAPER-PRO-1,שפכטל גירוד מקצועי,39,tools,"שפכטל גירוד מקצועי 4 אינץ', לגירוד קירות ומשטחים",,true,scraper_pro.png,,,,
SCRAPER-BLADE-1,סכיני החלפה לשפכטל גירוד,10,tools,"2 סכיני החלפה לשפכטל גירוד, חדים ועמידים",,true,scraper_blades.png,,,,
COLORMIX-250,קולור MIX – מגוון צבע,25,painting,"פיגמנט לצביעה על בסיס מים, ליטר אחד מכסה 4 מ""ר ב-2 שכבות, זמין ב-20 גוונים",לבן|ורוד|זהב|כחול כהה|ירוק|ירוק כהה|חום|אפור|חום אדמה|חום כהה|זית|תכלת|בורדו|אדום|אפור כהה|ורוד בהיר|כתום|צהוב,true,colormix.png,,,,
SUPER-SID-1,סופר סיד – סיד סינטטי לקירות ותקרות,50,painting,"סיד סינטטי לצביעת קירות ותקרות פנימיות, כוח כיסוי גבוה",לבן,true,super_sid.png,,,,
HYDRO-AMAIL-1,הידרו אמאייל – צבע לעץ ומתכת,59,painting,"צבע אמאייל איכותי על בסיס מים לעץ ומתכת, גימור חלק, ללא ריח לואי",לבן נוצה,true,hydro_amail.png,,,,
LAZUR-2000-1,לזור 2000 – לכה מגוונת לעץ,49,painting,"לכה מגוונת לעץ עם UV Filter, מגנה ומעצימה את מראה העץ, זמינה ב-4 גדלים ו-9 גוונים",חום כהה|ירוק|אפור|חום|זית|חום בינוני|חום בהיר|לבן|צהוב,true,lazur_2000.png,,,,
HYDRO-CLEAR-1,הידרו קליר – לכה שקופה לריהיטי עץ ופרקט,0,painting,"לכה שקופה על בסיס מים לריהיטי עץ ופרקט, גימור מט-משי",,true,hydro_clear.png,,,,
POLIBOI-LIGHT,פוליבוי – פוליטורה בגוון בהיר,29,painting,"פוליטורה לעץ בגוון בהיר, מחדשת שריטות ומשחזרת את הגוון",בהיר,true,poliboi_light.png,,,,
POLIBOI-DARK,פוליבוי – פוליטורה בגוון כהה,29,painting,"פוליטורה לעץ בגוון כהה, מחדשת שריטות ומשחזרת את הגוון",כהה,true,poliboi_dark.png,,,,
TIMBERGUARD-1,שמן דק – טימברגארד,99,painting,"שמן דק איכותי לעץ חיצוני, מגן מפני לחות, מלח, שמש ועוד",שקוף,true,timberguard.png,,,,
HAMMERITE-SMOOTH,המרייט – צבע למתכת – גימור חלק,40,painting,"צבע למתכת ישירות על החלודה, 8 שנות הגנה, גימור חלק, זמין ב-4 גדלים ו-10 צבעים",שחור|לבן שמנת|צהוב|זהב|לבן|אפור|כחול כהה|כחול|ירוק|ירוק כהה|זית|אדום,true,hammerite_smooth.png,,,,
HAMMERITE-METAL,המרייט – צבע למתכת – גימור מתכתי,125,painting,"צבע למתכת גימור מתכתי שחור, 8 שנות הגנה, ישירות על החלודה",מתכתי שחור,true,hammerite_metal.png,,,,
STOP-MOLD-1,סטופ עובש – צבע לקירות,69,painting,"צבע אנטי-עובש וטחב לקירות, כוח כיסוי גבוה, לשימוש פנים",לבן שלג,true,stop_mold.png,,,,
MATTEX-WHITE-1,מאטקס – צבע לבן לקירות פנים,59,painting,"צבע לקירות פנים עם כיסוי גבוה, מוסמך בסיליקון, ללא ריח לואי",לבן שלג,true,mattex.png,,,,
SACO-SUPER-1,סקו סופר – חומר אטימה שקוף לקירות,135,painting,"חומר אטימה שקוף לקירות חיצוניים, מגן מפני גשם ולחות",שקוף,true,saco_super.png,,,,
LOCTITE-DUO,לוקטייט – סופר גלו זוג,17,adhesives,"דבק סופר גלו המקורי, שני צינורות באריזה, מתאים לחרסינה, מתכת, עץ ועוד",,true,loctite_duo.png,,,,
LOCTITE-5G,לוקטייט – סופר גלו 5 גרם,19,adhesives,"דבק סופר גלו 5 גרם בצינור ארוך, מדויק לעבודה מדויקת",,true,loctite_5g.png,,,,
ELMERS-WOOD,דבק אלמרס – דבק לעץ,15,adhesives,דבק קרפנטרס לעץ של אלמרס איכותי ועמיד,,true,elmers_wood.png,,,,
MELLERUD-MOLD,מלרוד – מרסס משמיד עובש,35,cleaning,מרסס משמיד עובש מקצועי של מלרוד לטיפול בפטריות ועובש,,true,mellerud_mold.png,,,,
DURGOL-SHOWER,דורגול – מסיר אבנית במקלחון,33,cleaning,מסיר אבנית יעיל במיוחד למקלחונים של דורגול,,true,durgol_shower.png,,,,
ASTONISH-ORA,אסטוניש – לניקוי רב תכליתי תפוז,16,cleaning,ניקוי רב תכליתי בריח תפוז של אסטוניש לכל משטח,תפוז,true,astonish_orange.png,,,,
CHALONIX-1,חלוניקס – ברק קריסטלי לשמשות,0,cleaning,ניקוי שמשות ומשטחים זכוכית בברק קריסטלי ללא פסים,,true,chalonix.png,,,,
DURGOL-KETTLE,דורגול – מסיר אבנית מקומקומים,31,cleaning,מסיר אבנית לקומקומים וגייזרים של דורגול,,true,durgol_kettle.png,,,,
DESYTOL-1,דזיטול – נגד קרדית האבק ופשפשים,48,cleaning,תרסיס נגד קרדית האבק ופשפשים של דזיטול,,true,desytol.png,,,,
MELLERUD-AC,מלרוד – מרסס לניקוי וטיהור המזגן,35,cleaning,מרסס מקצועי לניקוי וטיהור מזגנים של מלרוד,,true,mellerud_ac.png,,,,
RUST-OUT-1,חלודה OUT – מסיר כתמי חלודה,45,cleaning,מסיר כתמי חלודה עוצמתי לכל סוגי המשטחים,,true,rust_out.png,,,,
HAPPY-GRANITE,הפי – נוזל רצפות מיוחד לגרניט פורצלן,17,cleaning,נוזל רצפות מיוחד לגרניט פורצלן של הפי,,true,happy_granite.png,,,,
MELLERUD-FLOOR,מלרוד – השיפוצניק לרצפות,59,cleaning,מסיר לכלוך עמיד מרצפות של מלרוד לשיקום ובניה,,true,mellerud_floor.png,,,,
PEEK-POLISH,פיק – משחה להברקת כל סוגי המתכות,33,cleaning,משחה מקצועית להברקת כל סוגי המתכות של פיק,,true,peek_polish.png,,,,
110112-025,מפתח רינג פתוח CV (Smith),7,tools,"מפתח רינג פתוח מ-CV, זמין במגוון מידות לבחירה",,true,,,,,,מפתחות,6mm|7mm|8mm|10mm|11mm|12mm|13mm|14mm|15mm|16mm|18mm|19mm|20mm|21mm|22mm|23mm|24mm|25mm|26mm|27mm|28mm|30mm|32mm|36mm
110110-001,מפתח רינג רצ'ט CV (Smith),48,tools,"מפתח רינג רצ'ט מ-CV, זמין במגוון מידות לבחירה",,true,,,,,,מפתחות,8mm|9mm|10mm|11mm|12mm|13mm|14mm|15mm|16mm|17mm|18mm|19mm
110415-001,מפתח צינורות גזרה (Klips),40,tools,"מפתח צינורות Heavy Duty, זמין במגוון מידות",,true,,,,,,מפתחות,6"|8"|10"|12"
110313-001,מפתח שוודי פאסון (Klips),52,tools,"מפתח שוודי פאסון עם ידית ארגונומית, זמין במגוון מידות",,true,,,,,,מפתחות,6"|8"|10"|12"
301.335408,בוקסה 1/2" (סט בוקסות),13,tools,בוקסה 1/2" זמינה במגוון מידות לבחירה,,true,,,,,,בוקסות,8mm|9mm|10mm|11mm|12mm|13mm|14mm|15mm|16mm|17mm|18mm|19mm|20mm|22mm|23mm|24mm|25mm|26mm|27mm|28mm|29mm|30mm|32mm|36mm
301.335509,בוקסה ארוכה D,30,tools,"בוקסה ארוכה מסדרת D, זמינה במגוון מידות",,true,,,,,,בוקסות,9mm|10mm|12mm|14mm|17mm|18mm|19mm|21mm|22mm|24mm|27mm|30mm
301.335459,בוקסה D (סט),14,tools,בוקסת D זמינה במגוון מידות,,true,,,,,,בוקסות,9mm|10mm|12mm
110200-007,סט מפתחות רינג פתוח 8 יח' (Smith),80,tools,סט מפתחות רינג פתוח הכולל 8 מידות,,true,,,,,,סטים,8mm|9mm|10mm|11mm|12mm|13mm|14mm|17mm|19mm
301.025819,סט בוקסות + מחגר 3/8" ו-1/2",139,tools,"סט בוקסות הכולל מחגר 72 שיניים, זמין ב-3/8"" ו-1/2""",,true,,,,,,סטים,3/8"|1/2"
110600-011,סט 40 יח' בוקסות 3/8" ו-1/4" (Smith),101,tools,סט בוקסות מקיף הכולל 40 כלים עם מחגר ואביזרים,,true,,,,,,סטים,3/8"|1/4"
110600-022,סט בוקסות HD מקצועי 44 חלקים 1/4" (Hunter),348,tools,סט בוקסות HD מקצועי 1/4" כולל ביטים ואביזרים,,true,,,,,,סטים,1/4"
110413-007,סט מפתחות לברג פרח (Smith),49,tools,"סט מפתחות לברג פרח, כולל 5 מידות",,true,,,,,,סטים,8-9mm|10-11mm|12-13mm|14-15mm|16-17mm
170119-006,ארגז כלים מגירות 2 מגירות 107 כלים,1320,tools,ארגז כלים מקצועי 2 מגירות הכולל 107 כלים מגוונים,,true,,,,,,סטים,DR 1/2"|DR 1/4"|DR 3/8"
110511-007,ידית T בוקסה (Hunter),36,tools,"ידית T לבוקסה, זמינה במגוון מידות",,true,,,,,,אביזרים,6mm|7mm|8mm|9mm|10mm|11mm|12mm|13mm|14mm
110513-001,מאריך 1/2" כרום ונדיום (Hunter),33,tools,מאריך 1/2" CV זמין ב-2 אורכים,,true,,,,,,אביזרים,5"|10"
110811-004,מסור לברזל,8,tools,"מסור לברזל ניקל נבוש 6"", זמין במגוון גדלים",,true,,,,,,מסורים,6"
110811-001,מסור לברזל Smith,26,tools,"מסור לברזל 12"" ידית נוחה, מבית Smith",,true,,,,,,מסורים,12"
110816-007,מסור עץ Hunter,42,tools,מסור עץ 20" השחזה בממלא מבית Hunter,,true,,,,,,מסורים,20"
110816-002,מסור עץ Smith,16,tools,מסור עץ איכותי זמין במגוון גדלים לבחירה,,true,,,,,,מסורים,300mm 12"|350mm 14"|400mm 16"
110812-001,מסור לגבס ידית עץ Smith,17,tools,מסור 6" לגבס השחזה נפולה ידית עץ,,true,,,,,,מסורים,6"
110813-001,מסור גיזום בגנה Klips,30,tools,מסור גיזום לגנה איכותי,,true,,,,,,מסורים,סטנדרט
110810-002,גרגו פלסטי עם מסור גב רחב Klips,109,tools,גרגו פלסטי עקב כולל מסור גב רחב,,true,,,,,,מסורים/אביזרים,300mm
110810-001,גרגו פלסטי דגם בלאסטו כולל מסור Klips,37,tools,גרגו פלסטי דגם בלאסטו כולל מסור,,true,,,,,,מסורים/אביזרים,סטנדרט
110913-001,פטיש פלדה ידית עץ Klips,15,tools,"פטיש פלדה ידית עץ, זמין במגוון משקלות לבחירה",,true,,,,,,פטישים,100 גר'|200 גר'|300 גר'|400 גר'|500 גר'|800 גר'|1 ק"ג|1.5 ק"ג|2 ק"ג|2 ק"ג+
110921-001,פטיש טסנגקים מיני 350 גר' Klips,36,tools,"פטיש טסנגקים מיני 350 גר', 6 יחידות באריזת תצוגה",,true,,,,,,פטישים,350 גר'
110916-007,פטיש ידית פיברגלס Hunter,328,tools,פטיש 5 ק"ג ידית פיברגלס חזק ועמיד,,true,,,,,,פטישים,3000-5000 גר'
110810-002,גרגב פלסטי עם מסור גב רחב,109,tools,"גרגב פלסטי עמק מלל ספר גב רחב, זמין בגודל סטנדרטי",,true,,,,,,גרגבים,300mm
110810-001,גרגב פלסטי דגם בלאסטה כולל מסור,37,tools,"גרגב פלסטי דגם בלאסטה מלל מסור, זמין בגודל סטנדרטי",,true,,,,,,גרגבים,סטנדרטי
110813-001,מסור גיזום בננה,29.50,tools,"מסור גיזום בננה מקצועי, זמין בגודל אחד",,true,,,,,,מסורים,סטנדרטי
110913-001,פטיש פלדה ידית עץ Klips,15,tools,"פטיש פלדה ידית עץ, זמין במגוון גדלים ומשקלות לבחירה",,true,,,,,,פטישים,100 גר'|300 גר'|400 גר'|500 גר'|800 גר'|1 ק"ג|1.5 ק"ג|2 ק"ג
110914-009,פטיש טופון ידית פיברגלס,36,tools,פטיש טופון ידית פיברגלס מקצועי,,true,,,,,,פטישים,סטנדרטי
110921-001,פטיש טפטפים מיני 350 גר' Klips,35.50,tools,"פטיש טפטפים מיני 350 גר', נמכר ב-6 יחידות לאריזה",,true,,,,,,פטישים,350 גר'
110916-007,פטיש זוג פיברגלס Hunter,327.50,tools,"פטיש זוג פיברגלס מקצועי 5 ק""ג, ידית פיברגלס",,true,,,,,,פטישים,3000-5000 גר'
110918-001,פטיש גומי ידית עץ,19,tools,"פטיש גומי ידית עץ, זמין במגוון גדלים ומשקלות לבחירה",,true,,,,,,פטישים,40mm/8oz|50mm/12oz|60mm/16oz|70mm/24oz|80mm/32oz
110910-008,גרזן ידית פיברגלס,92.50,tools,גרזן ידית פיברגלס מקצועי 600 גר',,true,,,,,,גרזנים,600 גר'
110912-001,פרסה ברזל,43.50,tools,"פרסה מקצועית, זמין במגוון גדלים לבחירה",,true,,,,,,פרסות,600x16mm|600x19mm|800x19mm|1000x19mm
111014-010,פליז אף-ארוך מגופי,32,tools,"פליז אף-ארוך מגופי מקצועי, זמין בשני גדלים",,true,,,,,,פלייזים,6"|7"
111014-005,מריץ ביחוד מקצועי Hunter,41.50,tools,מריץ ביחוד מקצועי Hunter,,true,,,,,,פלייזים,סטנדרטי
111020-001,פליז משאבות מגבורד,47,tools,פליז משאבות מגבורד מקצועי,,true,,,,,,פלייזים,סטנדרטי
111014-006,פליז מקצועי Hunter,35,tools,"פליז מקצועי Hunter, זמין במגוון גדלים לבחירה",,true,,,,,,פלייזים,6"|7"|8"
111014-003,פליז אף-ארוך מקצועי Hunter,31,tools,"פליז אף-ארוך מקצועי Hunter, זמין בשני גדלים",,true,,,,,,פלייזים,6"|8"
111014-009,פליז משאבות עגבינה 10",53.50,tools,פליז משאבות עגבינה 10" מקצועי Hunter,,true,,,,,,פלייזים,10"
111022-003,פליז אף-ארוך מקצועי (סדרה 22) Hunter,27.50,tools,"פליז אף-ארוך מקצועי Hunter, זמין בשני גדלים",,true,,,,,,פלייזים,6"|8"
111022-005,פליז מקצועי (סדרה 22) Hunter,30,tools,"פליז מקצועי Hunter, זמין במגוון גדלים לבחירה",,true,,,,,,פלייזים,6"|7"|8"
111015-010,פליז רוחבי 8.5" עם שרשרת,68.50,tools,"פליז רוחבי 8.5"" עם שרשרת, רב-שימושי",,true,,,,,,פלייזים,8.5"
111012-004,פליז פנסס צבת Hunter,50.50,tools,"פליז פנסס צבת Hunter, זמין בשני גדלים",,true,,,,,,פלייזים,6"|11"
310-01002491,פליז פנסס WR VISE-GRIP,91,tools,"פליז פנסס WR מקצועי VISE-GRIP, זמין בשני גדלים",,true,,,,,,פלייזים,4WR|5WR
111014-001,קסר מקצועי Hunter,31.50,tools,"קסר מקצועי Hunter, זמין בשני גדלים",,true,,,,,,קסרים,6"|7"
111022-001,קסר מקצועי (סדרה 22) Hunter,29,tools,"קסר מקצועי Hunter, זמין בשני גדלים",,true,,,,,,קסרים,6"|8"
111119-004,צבת רגין מגבורד,15.50,tools,צבת רגין מגבורד 8" ידית אטלי,,true,,,,,,צבתות,8"
111119-001,צבת וידיא לקרמיקה Smith,73.50,tools,צבת וידיא לקרמיקה מקצועית Smith,,true,,,,,,צבתות,סטנדרטי
111121-001,צבת וידיא למחוק טואיקה ורגנט פרצלן Smith,146.50,tools,צבת וידיא למחוק טואיקה ורגנט פרצלן מקצועית Smith,,true,,,,,,צבתות,סטנדרטי
111019-005,קסר אלקטרוניקה 4.5" Hunter,26.50,tools,"קסר אלקטרוניקה Hunter 4.5"", כולל שחרור עצמי",,true,,,,,,כלי חשמל,4.5"
111019-002,קסר אלקטרוניקה שחור Hunter,25,tools,קסר אלקטרוניקה Hunter 4.5",,true,,,,,,כלי חשמל,4.5"
111019-004,פליז אלקטרוניקה Hunter,25,tools,"פליז אלקטרוניקה Hunter, זמין בשני גדלים",,true,,,,,,כלי חשמל,4.5"|5"
111019-006,פליז אף-ארוך אלקטרוניקה Hunter,25,tools,פליז אף-ארוך אלקטרוניקה Hunter 5",,true,,,,,,כלי חשמל,5"
111111-001,קסר תופי לחשמל Hunter,34,tools,קסר תופי לחשמל Hunter 6" מקצועי,,true,,,,,,כלי חשמל,6"
111115-002,מקבי MCC מקצועי Hunter,220.50,tools,"מקבי MCC מקצועי Hunter CrV Steel, זמין במגוון גדלים לבחירה",,true,,,,,,מקבים,350מ"מ|450מ"מ|600מ"מ|750מ"מ|900מ"מ
111211-006,מספרי קלאמבי ומסיר ביזת,78,tools,"מספרי קלאמבי מקצועיים ומסיר ביזת 7"" גאומטרי, זמין בגודל אחד",,true,,,,,,מספריים,7"
111210-001,מספרי פח C Smith,45,tools,"מספרי פח סמית דגם C לחיתוך ישר/שמאל, ידיות צהובות ארגונומיות",צהוב,true,,,,,,מספריים,C
111010-001,פליר נקיט אקנועי Smith,53.50,tools,פליר נקיט אקנועי סמית מקצועי,כחול,true,,,,,,פלירים,
111011-007,מברגת שטוח Hunter,10.50,tools,"מברגת שטוח Hunter ידית ארגונומית 3 צבעים, זמינה במגוון גדלים",כתום/שחור,true,,,,,,מברגות,3×75|3×100|5×100|5×150|6×150|8×200
111011-018,מברגת בלוז PH Hunter,12.50,tools,מברגת בלוז PH Hunter ידית קצרה 3 צבעים,כתום/שחור,true,,,,,,מברגות,PH
910-111011,מברגת בלוז שטוח Hunter,12.50,tools,מברגת בלוז שטוח Hunter ידית קצרה 3 צבעים,כתום/שחור,true,,,,,,מברגות,שטוח
111110-002,חורן זכוכית דגם זילברשניט,25,tools,חורן זכוכית דגם זילברשניט מקצועי,,true,,,,,,כלי חיתוך,
111110-003,חורן זכוכית על נפט Smith,67,tools,"חורן זכוכית על נפט סמית, איכות גבוהה",,true,,,,,,כלי חיתוך,
112014-005,חברני שוע בקופסא Smith,13,tools,סט חברני שוע בקופסא 6 יחידות,,true,,,,,,חברני/אגרופונים,6 יח'
112017-002,דוקר ידית פלסטי מברגת שניץ,13.50,tools,דוקר ידית פלסטי מברגת שניץ איכותי,שחור,true,,,,,,דוקרים,
317-005200,בודק מתח Champion יפן,28.50,tools,בודק מתח Champion יצור יפן איכות גבוהה,,true,,,,,,בודקי מתח,
112100-010,אלן אולר ארוך עם חור Hunter,101,tools,"סט אלן אולר ארוך עם חור 9 יחידות, זמין במגוון גדלים",,true,,,,,,מפתחות אלן,10|15|20|27|30|45|54S
112100-006,אלן אולר כרום גבים Hunter,49.50,tools,"סט אלן אולר כרום גבים, זמין ב-7 או 8 יחידות",,true,,,,,,מפתחות אלן,1.5-6mm (7 יח')|2.5-10mm (8 יח')
112100-009,סט אלן ארוך ראש כדורי Hunter,94,tools,סט אלן ארוך ראש כדורי 9 יחידות,,true,,,,,,מפתחות אלן,1mm|2mm|2.5mm|3mm|4mm|5mm|6mm|8mm|10mm
112100-008,אלן אולר טארקס מקצועי Hunter,42.50,tools,אלן אולר טארקס מקצועי Hunter,,true,,,,,,מפתחות אלן,T10|T15|T20|T25|T27|T30|T40
112100-004,מחזיקות אלן בסבוב כרום גבים,15.50,tools,מחזיקות אלן בסבוב 8 יחידות כרום גבים,,true,,,,,,מפתחות אלן,1.5-10mm
325-12343,מטר ציפוי גמי Klips,9,tools,"מטר ציפוי גמי Klips איכותי, זמין ב-3 מטר ו-5 מטר",כתום/שחור,true,,,,,,מטרים,3מ' (16 רלה)|5מ' (19 רלה)
111420-010,רולטה פיבו Klips,25,tools,"רולטה איכותית מבית Klips, זמינה בשני אורכים לבחירה",,true,,,,,,מדידה,20 מטר|30 מטר
111512-001,פלס מגנטי Klips,60.50,tools,"פלס מגנטי מקצועי מבית Klips, זמין בשלושה אורכים לבחירה",,true,,,,,,מדידה,60 ס"מ|80 ס"מ|100 ס"מ
111419-005,קליבר דיגיטלי מקצועי Smith,175.50,tools,"קליבר דיגיטלי מקצועי מבית Smith, דיוק גבוה",,true,,,,,,מדידה,
111419-002,קליבר ורניה מקצועי Smith,81.50,tools,קליבר ורניה מקצועי מבית Smith עם נרתיק עור,,true,,,,,,מדידה,
111711-001,אונה עם סרגל Smith,23,tools,אונה עם סרגל ורובה 200 מ"מ מבית Smith,,true,,,,,,מדידה,200מ"מ
111722-001,מפסלת מקצועית Hunter,33,tools,"מפסלת מקצועית CV מבית Hunter, זמינה במגוון רוחבים לבחירה",,true,,,,,,חיתוך ועיצוב,10מ"מ|12מ"מ|14מ"מ|16מ"מ|22מ"מ|25מ"מ|30מ"מ
111610-010,אזמל רחב עם מגן Smith,58.50,tools,"אזמל רחב אדום עם מגן מבית Smith, רוחב 55 מ""מ",אדום,true,,,,,,חיתוך ועיצוב,55מ"מ
111610-007,אזמל פסוח מקצועי Klips,37,tools,"אזמל פסוח מקצועי מבית Klips, זמין בשני גדלים לבחירה",,true,,,,,,חיתוך ועיצוב,16מ"מ|19מ"מ
111718-012,סט פצירות 3 יחידות Klips,0,tools,סט פצירות מקצועי 3 יחידות מבית Klips,,true,,,,,,עבודה עם מתכת,
111812-001,קליצות קלמה רחבות Smith,24,tools,"קליצות קלמה רחבות מבית Smith, זמינות בשני גדלים",,true,,,,,,הידוק ואחיזה,150מ"מ|200מ"מ
111619-002,פיין עם חוט ופלס Smith,22.50,tools,"פיין עם חוט צבע מלא מבית Smith, קיבולת 100 גרם",צהוב,true,,,,,,סימון,100 גרם
111613-003,מחליק פנים Smith,14.50,tools,"מחליק פנים מקצועי מבית Smith, זמין עם בסיס קצף או פלסטיק",,true,,,,,,גמר ובניה,
111626-001,כף בנאים פלדה Hunter,18,tools,"כף בנאים פלדה #50 מבית Hunter, זמינה במגוון גדלים לבחירה",,true,,,,,,כלי בנייה,5"|6"
111626-005,כף בנאים מרובעת פלדה Hunter,23.50,tools,"כף בנאים מרובעת פלדה #50 מבית Hunter, זמינה במגוון גדלים",,true,,,,,,כלי בנייה,140mm|160mm|180mm|200mm
111611-002,כף בנאים Smith,10.50,tools,"כף בנאים Smith איכותית, זמינה במגוון גדלים לבחירה",,true,,,,,,כלי בנייה,5"|6"|7"|8"
111630-001,שפכטל ניקל ידית ארגונומית Klips,11,tools,"שפכטל ניקל Heavy Duty עם ידית ארגונומית, זמין במגוון גדלים",,true,,,,,,כלי בנייה,2"|3"|4"|5"|6"|8"|10"
111615-001,מגד Smith,19,tools,מגד Smith זמין בגרסה מלטאנית ועץ,,true,,,,,,כלי בנייה,מלטאני|עץ
111612-004,מגרד יד אחוזה Klips,9.50,tools,"מגרד יד אחוזה עם ידית פיברגלס, זמין במגוון גדלים",,true,,,,,,כלי בנייה,300mm|300mm טלסקופי
111312-002,מברשת פלדה Smith,11,tools,מברשת פלדה איכותית זמינה במגוון סוגים ושורות,,true,,,,,,כלי בנייה,4 שורות|5 שורות|6 שורות
151313-003,כף שוליה רחבה אלומיניום Hunter,42.57,tools,כף שוליה רחבה אלומיניום עם ידית ארגונומית Hunter,,true,,,,,,כלי בנייה,סטנדרט
